"REGION","ZONA","NIS","PROVINCIA","PARTIDO","LOCALIDAD","CALLE","NUMERO","CPA_CALLE","CATEGORIA","DENOMINACION","TITULAR","CPA_SUCURSAL","DIVISION","CENTRO_DE_COSTO","CENTRO_DE_BENEFICIO","PUNTO_VENTA","TELEFONOS","HORARIOS" 
"BUENOS AIRES","ZONA 4","B0444","BUENOS AIRES","RAMALLO","PEREZ MILLAN","AV DR MANFREDI","672","B2933BIN","AGENCIA","PEREZ MILLAN","ALDAZABAL HORACIO","B2933ZAA","B366","71002366","9023102366","MANUAL 0202","(03329) 492851","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 3","B0446","BUENOS AIRES","PILAR","PILAR","PEDRO LAGRAVE","451","B1629HGI","SUCURSAL","PILAR","DE ALOYSIO MARIA ALEJANDRA","B1629ZAA","B371","71002371","9020296371","MANUAL/AUTO 0203 - AUTO/AUTO 2484","(02304) 431070 FAX: 434532","LUN A VIE 09.30 A 17.30" 
"BUENOS AIRES","ZONA 3","B0448","BUENOS AIRES","PILAR","PRESIDENTE DERQUI","RIVADAVIA","389","B1635ADE","AGENCIA","PRESIDENTE DERQUI","ZALAZAR DANIEL NICOLAS","B1635ZAA","B374","71002374","9020296374","MANUAL 0204","(02304) 485533","LUN A VIE 09.00 A 14.00" 
"BUENOS AIRES","ZONA 3","B0450","BUENOS AIRES","RAMALLO","RAMALLO","EVA PERON","698","B2915BVN","SUCURSAL","RAMALLO","SANTILLAN CARLOS DANIEL","B2915ZAA","B392","71002392","9023102392","MANUAL 0205","(03407) 421260","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 3","B0452","BUENOS AIRES","SAN PEDRO","RIO TALA","B RIVADAVIA","115","B2944AOC","AGENCIA","RIO TALA","REPETTI, ALDO ALFREDO","B2944ZAA","B396","71002396","9023118396","MANUAL 0206","(03329) 49-8584","LUN A VIE 10.00 A 13.00" 
"BUENOS AIRES","ZONA 4","B0454","BUENOS AIRES","SAN ANTONIO DE ARECO","SAN ANTONIO DE ARECO","ARISTOBULO DEL VALLE","355","B2760BBG","SUCURSAL","SAN A. DE ARECO","PARODI LILIANA ESTER","B2760ZAA","B418","71002418","9023112418","MANUAL 0227","(02326) 455609","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 3","B0456","BUENOS AIRES","SAN NICOLAS","SAN NICOLAS DE LOS ARROYOS","DE LA NACION","175","B2900AAC","SUCURSAL","SAN NICOLAS","CECCHI ORLANDO ISMAEL","B2900ZAA","B426","71002426","9023117426","MANUAL/AUTO 0241 - AUTO/AUTO 2586","(03364) 425770","LUN A VIE 09.00 A 18.00" 
"BUENOS AIRES","ZONA 3","B0458","BUENOS AIRES","SAN NICOLAS","SAN NICOLAS DE LOS ARROYOS","AV LA PAZ","629","B2900FQG","AGENCIA","SAN NICOLAS 1","VERON MARIA EDITH","B2900ZAB","B107","71002107","9023117107","MANUAL 0260","(03364) 437443","MAR Y JUE 14.30 A 16.30 / VIERNES 09.00 A 13.00 / LUN Y MIER 09.00 A 13.00" 
"BUENOS AIRES","ZONA 3","B0460","BUENOS AIRES","SAN PEDRO","SAN PEDRO","RAFAEL OBLIGADO","58","B2930INB","SUCURSAL","SAN PEDRO","ZULATTO LUCAS MARTIN","B2930ZAA","B427","71002427","9023118427","MANUAL/AUTO 0272 - AUTO/AUTO 2739","(03329) 425436","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 3","B0462","BUENOS AIRES","SAN PEDRO","SANTA LUCIA","JUAN O FARREL","498","B2935AMJ","AGENCIA","SANTA LUCIA","VILLAFAÑE, CHRISTIAN WENCESLAO","B2935ZAA","B430","71002430","9023118430","MANUAL 0275","(03329) 491129","LUN A VIE 09.00 A 12.00" 
"BUENOS AIRES","ZONA 3","B0464","BUENOS AIRES","RAMALLO","VILLA RAMALLO","RIVADAVIA","711","B2914CDO","AGENCIA","VILLA ESTACION RAMALLO","MASCIANTONIO HILARIO","B2914ZAA","B497","71002497","9023102497","MANUAL 0279","(03407) 480398","LUN A VIE 09.00 A 12.00 / LUN A VIE 14.00 A 16.00" 
"BUENOS AIRES","ZONA 3","B0466","BUENOS AIRES","ZARATE","ZARATE","FELIX PAGOLA","35","B2800DCA","SUCURSAL","ZARATE","PRESENZA BERNARDO","B2800ZAA","B503","71002503","9023134503","MANUAL/AUTO 0282 - AUTO/AUTO 2559","(03487) 423100","LUN A VIE 09.30 A 17.30" 
"BUENOS AIRES","ZONA 2","B0500","BUENOS AIRES","BAHIA BLANCA","BAHIA BLANCA","MORENO","34","B8000FWB","SUCURSAL","BAHIA BLANCA","DADOMO ANA MARIA","B8000ZAA","B131","71002131","9020209131","MANUAL/AUTO 0435 - AUTO/AUTO 2485","(0291) 4539000","LUN A VIE 08.00 A 19.45" 
"BUENOS AIRES","ZONA 2","B0501","BUENOS AIRES","BAHIA BLANCA","BAHIA BLANCA","MAIPU","1524","B8001AYD","SUCURSAL","BAHIA BLANCA 1","ALBIZU ADRIANA ETHEL","B8001ZAA","B437","71002437","9020209437","MANUAL 0442","(0291) 4814667/4820054","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 2","B0502","BUENOS AIRES","BAHIA BLANCA","BAHIA BLANCA","DON BOSCO","1021","B8000BEU","AGENCIA","BAHIA BLANCA 2","DIEU BARTOLOME ANTONIO","B8000ZAB","B441","71002441","9020209441","MANUAL 0440","(0291) 4522376/4540356","LUN A VIE 09.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"BUENOS AIRES","ZONA 2","B0525","BUENOS AIRES","PATAGONES","STROEDER","AV HUGO STROEDER","76","B8508BON","AGENCIA","STROEDER","BAUMGERTENER MAURICIO ALBERTO","B8508ZAA","B436","71002436","9020291436","MANUAL 0496","(02920) 491005","LUN A VIE 08.30 A 12.00" 
"BUENOS AIRES","ZONA 2","B0527","BUENOS AIRES","TORNQUIST","TORNQUIST","AV GRAL PAZ","198","B8160AWO","SUCURSAL","TORNQUIST","CIANCIA LUCIANO HORACIO","B8160ZAA","B464","71002464","9023125464","MANUAL 0497","(0291) 4941441","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 19.00" 
"BUENOS AIRES","ZONA 8","B0529","BUENOS AIRES","TRES ARROYOS","TRES ARROYOS","AV MORENO","218","B7500GHP","SUCURSAL","TRES ARROYOS","CASTARNADO, LEONARDO JAVIER","B7500ZAA","B470","71002470","9023127470","MANUAL/AUTO 0498 - AUTO/AUTO 2550","(02983) 424399/424991","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 19.00" 
"BUENOS AIRES","ZONA 2","B0531","BUENOS AIRES","PUAN","VILLA IRIS","DR NICOLAS AVELLANEDA","7","B8126ADA","AGENCIA","VILLA IRIS","LACHAT RENE ANIBAL","B8126ZAA","B499","71002499","9020299499","MANUAL 0499","(02925) 432228","LUN A VIE 09.00 A 13.00 / LUN A VIE 16.00 A 17.00" 
"BUENOS AIRES","ZONA 2","B0533","BUENOS AIRES","PATAGONES","VILLALONGA","F URQUIJO DE SEXE","170","B8512BBD","AGENCIA","VILLALONGA","KOPP RUBEN ALBERTO","B8512ZAA","B502","71002502","9020291502","MANUAL 0500","(02928) 492029","LUN A VIE 08.00 A 12.00" 
"BUENOS AIRES","ZONA 8","B0535","BUENOS AIRES","ADOLFO GONZALES CHAVES","ADOLFO GONZALES CHAVES","GRAL PAZ","267","B7513BOE","SUCURSAL","ADOLFO GONZALES CHAVES","KOEHLER JULIO JOSE","B7513ZAA","B102","71002102","9020202102","MANUAL 0436","(02983) 481191","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 2","B0536","BUENOS AIRES","VILLARINO","JUAN COUSTE","D CLEMENTE PENE","283","B8136AME","AGENCIA","JUAN COUSTE","ZIFFLER ALBERTO HAROLDO","B8136ZAA","B285","71002285","9023133285","MANUAL 0437","(02927) 491117","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 6","B0537","BUENOS AIRES","SAAVEDRA","ARROYO CORTO","GOSETTI Y BIGA","57","B8172AJA","AGENCIA","ARROYO CORTO","VALLEJO EDUARDO GUSTAVO","B8172ZAA","B123","71002123","9023107123","MANUAL 0438","(02923) 496181","LUNES 09.00 A 13.30" 
"BUENOS AIRES","ZONA 6","B0538","BUENOS AIRES","AZUL","AZUL","IRIGOYEN","549","B7300BXI","SUCURSAL","AZUL","GRAZIANO JORGE GUSTAVO","B7300ZAA","B126","71002126","9020208126","AUTO/AUTO 2486 - MANUAL/AUTO 0439","(02281) 431761/43-4531","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 8","B0540","BUENOS AIRES","TRES ARROYOS","BALNEARIO CLAROMECO","CALLE 28","375","B7505ASE","AGENCIA","BALNEARIO CLAROMECO","COYETE DIEGO","B7505ZAA","B135","71002135","9023127135","MANUAL 0441","(02982) 48-0068","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 2","B0542","BUENOS AIRES","MONTE HERMOSO","MONTE HERMOSO","AV FARO RECALADA","363","B8153CMD","SUCURSAL","MONTE HERMOSO","TROTTI VICTOR HUGO","B8153ZAA","B330","71002330","9020284330","MANUAL 0443","(02921) 481178","LUN A VIE 09.00 A 15.00" 
"BUENOS AIRES","ZONA 2","B0543","BUENOS AIRES","BAHIA BLANCA","BASE AERONAVAL CMTE ESPORA","TENIENTE DE CORBETA DIEGO LOUVER JAMBERT","","B8107XAA","AGENCIA","BASE CTE. ESPORA","ALVAREZ GABRIEL HUGO","B8107ZAA","B140","71002140","9020209140","MANUAL 0444","(0291) 481-0507 FAX: 481-0507","LUN A VIE 10.00 A 15.00" 
"BUENOS AIRES","ZONA 2","B0544","BUENOS AIRES","CORONEL ROSALES","BATERIAS","HEROES DE MALVINAS S/N","","B8113XAA","AGENCIA","BATERIAS","CEPEDA GABRIEL","B8113ZAA","B141","71002141","9020229141","MANUAL 0445","","MIERCOLES 09.30 A 11.00 / VIERNES 09.30 A 11.00" 
"BUENOS AIRES","ZONA 8","B0545","BUENOS AIRES","BENITO JUAREZ","BENITO JUAREZ","DR MARIANO MORENO","2","B7020APB","SUCURSAL","BENITO JUAREZ","CABRAL MARCELO CONSTANTINO","B7020ZAA","B143","71002143","9020212143","MANUAL 0446","(02292) 452897","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 19.00" 
"BUENOS AIRES","ZONA 6","B0546","BUENOS AIRES","GUAMINI","BONIFACIO","ESPAÑA 550","","B6439XAD","SUCURSAL","BONIFACIO","LOPEZ WALTER OSVALDO","B6439ZAA","B148","71002148","9020258148","MANUAL 0447","(02929) 493355","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 2","B0547","BUENOS AIRES","PUAN","BORDENAVE","CACIQUE PINCEN","102","B8187AND","AGENCIA","BORDENAVE","SCHWERDT PEDRO FERMIN","B8187ZAA","B149","71002149","9020299149","MANUAL 0448","(02924) 496002","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 2","B0548","BUENOS AIRES","BAHIA BLANCA","CABILDO","AZCUENAGA","2","B8118AIB","SUCURSAL","CABILDO","RICCI, CELSO HUGO","B8118ZAA","B161","71002161","9020209161","MANUAL 0449","(0291) 4918240","LUN A VIE 09.30 A 12.30 / LUN A VIE 15.00 A 18.00" 
"BUENOS AIRES","ZONA 6","B0549","BUENOS AIRES","ADOLFO ALSINA","CARHUE","BME MITRE","998","B6430CLL","SUCURSAL","CARHUE","CALDERIA FERNANDO DANIEL","B6430ZAA","B168","71002168","9020201168","MANUAL 0450","(02936) 432111","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 2","B0550","BUENOS AIRES","PATAGONES","CARMEN DE PATAGONES","PARAGUAY","38","B8504ALB","SUCURSAL","C. DE PATAGONES","SENOSEAIN OSVALDO HUMBERTO","B8504ZAA","B173","71002173","9020291173","MANUAL 0451","(02920) 461700","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 6","B0551","BUENOS AIRES","GUAMINI","CASBAS","DOMINGO SARMIENTO","259","B6417BVE","AGENCIA","CASBAS","LAMAS RUBEN ADOLFO","B6417ZAA","B174","71002174","9020258174","MANUAL 0452","(02929) 48-0027","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 6","B0552","BUENOS AIRES","AZUL","CHILLAR","MARIO TEOFILO CORTAZAR","1172","B7311BCX","AGENCIA","CHILLAR","SAN MARTIN, CLAUIDA LORENA","B7311ZAA","B178","71002178","9020208178","MANUAL 0453","(02281) 49-7092","LUN A VIE 09.00 A 11.30" 
"BUENOS AIRES","ZONA 8","B0553","BUENOS AIRES","TRES ARROYOS","COPETONAS","TTE GRAL ARAMBURU","509","B7511ACK","AGENCIA","COPETONAS","VAZQUEZ IVAN","B7511ZAA","B185","71002185","9023127185","MANUAL 0454","(02983) 49-7012","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 2","B0554","BUENOS AIRES","CORONEL DORREGO","CORONEL DORREGO","AV DR NIRIDO E SANTAGADA","645","B8150CUG","SUCURSAL","CNEL. DORREGO","ACEBEDO, SERGIO DANIEL","B8150ZAA","B188","71002188","9020230188","MANUAL 0455","(02921) 453261","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 19.00" 
"BUENOS AIRES","ZONA 2","B0555","BUENOS AIRES","CORONEL PRINGLES","CORONEL PRINGLES","JUAN CABRERA","405","B7530DJI","SUCURSAL","CNEL. PRINGLES","LUNA HUGO ALBERTO","B7530ZAA","B191","71002191","9020231191","MANUAL 0456","(02922) 462290","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 19.00" 
"BUENOS AIRES","ZONA 6","B0556","BUENOS AIRES","CORONEL SUAREZ","CORONEL SUAREZ","AV DR A ALSINA","270","B7540GHP","SUCURSAL","CORONEL SUAREZ","ANGELONE PABLO ADRIAN","B7540ZAA","B192","71002192","9020232192","MANUAL 0457","(02926) 422250","LUN A VIE 08.30 A 13.00 / LUN A VIE 15.30 A 19.00" 
"BUENOS AIRES","ZONA 6","B0557","BUENOS AIRES","DAIREAUX","DAIREAUX","GRAL NICOLAS LEVALLE","53","B6555AVA","SUCURSAL","DAIREAUX","HOZ JOSE ALBERTO","B6555ZAA","B201","71002201","9020233201","MANUAL 0458","(02316) 452299","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 2","B0558","BUENOS AIRES","PUAN","DARREGUEIRA","PADRE NIEHAUS","195","B8183AXC","SUCURSAL","DARREGUEIRA","BARES JAVIER GASTON","B8183ZAA","B202","71002202","9020299202","MANUAL 0459","(02924) 420002","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 8","B0559","BUENOS AIRES","ADOLFO GONZALES CHAVES","DE LA GARMA","AV ANTONIO CIANCAGLINI","65","B7515DUA","AGENCIA","DE LA GARMA","PRIETO HECTOR OSCAR","B7515ZAA","B204","71002204","9020202204","MANUAL 0460","(02983) 494009","MIERCOLES 09.00 A 11.30 / JUEVES 09.00 A 11.30" 
"BUENOS AIRES","ZONA 6","B0561","BUENOS AIRES","SAAVEDRA","ESPARTILLAR","AUGUSTO BONDAZ","441","B8171ABI","AGENCIA","ESPARTILLAR","KIHN JUAN JOSE","B8171ZAA","B219","71002219","9023107219","MANUAL 0461","(02923) 494492","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 2","B0563","BUENOS AIRES","PUAN","FELIPE SOLA","LINIERS","362","B8129AIH","AGENCIA","FELIPE SOLA","JAVIER PALENCIANO OMAR","B8129ZAA","B221","71002221","9020299221","MANUAL 0462","(02925) 49-2049","VIERNES 08.00 A 13.00 / VIERNES 16.00 A 17.00 / LUN Y MIER 08.00 A 13.00 / LUN Y MIER 16.00 A 17.00" 
"BUENOS AIRES","ZONA 6","B0564","BUENOS AIRES","TRENQUE LAUQUEN","GARRE","AV SAN MARTIN","633","B6411BBG","AGENCIA","GARRE","GARCIA CESAR RENE","B6411ZAA","B232","71002232","9020258232","MANUAL 0463","(02929) 49-2005","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 2","B0565","BUENOS AIRES","BAHIA BLANCA","GRAL DANIEL CERRI","DR JUAN J PASO","502","B8105BQL","AGENCIA","GRAL. D. CERRI","MILENI RODOLFO ALEJANDRO","B8105ZAA","B253","71002253","9020209253","MANUAL 0464","(0291) 4846050","LUN A VIE 08.00 A 15.00" 
"BUENOS AIRES","ZONA 6","B0566","BUENOS AIRES","GENERAL LAMADRID","GENERAL LAMADRID","25 DE MAYO","429","B7406AAI","SUCURSAL","GRAL. LAMADRID","ARANZAZU SERGIO ANIBAL","B7406ZAA","B238","71002238","9020248238","MANUAL 0465","(02286) 420126","LUN A VIE 08.30 A 13.00 / LUN A VIE 15.30 A 19.00" 
"BUENOS AIRES","ZONA 6","B0567","BUENOS AIRES","SAAVEDRA","GOYENA","ESPAÑA","213","B8175AGE","AGENCIA","GOYENA","VALLEJOS , EDUARDO GUSTAVO","B8175ZAA","B252","71002252","9023107252","MANUAL 0466","(02923) NO POSEE","MIERCOLES 09.00 A 13.00 / VIERNES 09.00 A 13.00" 
"BUENOS AIRES","ZONA 6","B0568","BUENOS AIRES","GUAMINI","GUAMINI","ALSINA","653","B6435ACA","SUCURSAL","GUAMINÍ","OPEL TOMAS OSCAR","B6435ZAA","B254","71002254","9020258254","MANUAL 0467","(02929) 432002","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 2","B0569","BUENOS AIRES","VILLARINO","HILARIO ASCASUBI","CALLE 14","61","B8142BAA","AGENCIA","HILARIO ASCASUBI","VILLALBA SANTIAGO ANDRES","B8142ZAA","B262","71002262","9023133262","MANUAL 0468","(02928) 49-1355","LUN A VIE 09.00 A 12.30" 
"BUENOS AIRES","ZONA 6","B0570","BUENOS AIRES","OLAVARRIA","HINOJO","CALLE 11","0","B7318AEA","AGENCIA","HINOJO","ARIAS NATALIA","B7318ZAA","B263","71002263","9020290263","MANUAL 2644","(02284) 491100 FAX: 491100","LUN A VIE 08.00 A 13.00" 
"BUENOS AIRES","ZONA 6","B0571","BUENOS AIRES","CORONEL SUAREZ","HUANGUELEN","ALTE G BROWN","364","B7545ACH","SUCURSAL","HUANGUELEN","KUN HUGO CESAR","B7545ZAA","B264","71002264","9020232264","MANUAL 0469","(02933) 432360","LUN A VIE 08.30 A 13.00 / LUN A VIE 15.30 A 19.00" 
"BUENOS AIRES","ZONA 2","B0572","BUENOS AIRES","CORONEL PRINGLES","INDIO RICO","ANTONIO GOÑI MORENO","50","B7501AJB","AGENCIA","INDIO RICO","CAÑAL MIGUEL EVARISTO","B7501ZAA","B271","71002271","9020231271","MANUAL 0470","(02983) 496205","LUN A VIE 08.00 A 12.00" 
"BUENOS AIRES","ZONA 2","B0573","BUENOS AIRES","BAHIA BLANCA","INGENIERO WHITE","GRAL M BELGRANO","3654","B8103FIJ","SUCURSAL","ING. WHITE","ZIMERMAN EDUARDO LUIS","B8103ZAA","B274","71002274","9020209274","MANUAL 0471","(0291) 4570441 FAX: 4570220","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 2","B0574","BUENOS AIRES","CORONEL DORREGO","EL PERDIDO EST JOSE GUISASOLA","ESPAÑA","948","B8156BBP","AGENCIA","EL PERDIDO","LUCIANO, FERNANDO ISMAEL","B8156ZAA","B212","71002212","9020230212","MANUAL 0472","(02921) NO POSEE","MAR Y JUE 09.00 A 12.00 / VIERNES 09.00 A 12.00" 
"BUENOS AIRES","ZONA 6","B0575","BUENOS AIRES","GENERAL LAMADRID","LA COLINA","ELISEO MAÑAY","75","B7408ALA","AGENCIA","LA COLINA","ORTIZ HUGO DAMIAN","B7408ZAA","B291","71002291","9020248291","MANUAL 0473","(02286) 49-4130","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 6","B0576","BUENOS AIRES","LAPRIDA","LAPRIDA","DR RAMON SANTAMARINA","1133","B7414BRS","SUCURSAL","LAPRIDA","SEMSEY VANESA NOELIA","B7414ZAA","B295","71002295","9020268295","MANUAL 0474","(02285) 420065","LUN A VIE 08.30 A 13.00 / LUN A VIE 15.30 A 19.00" 
"BUENOS AIRES","ZONA 2","B0577","BUENOS AIRES","VILLARINO","MAYOR BURATOVICH","AV JUAN M DE ROSAS","1101","B8146ASI","AGENCIA","MAYOR BURATOVICH","GOMEZ GUSTAVO RODOLFO","B8146ZAA","B320","71002320","9023133320","MANUAL 0475","(0291) 4917299","LUN A VIE 08.00 A 12.00" 
"BUENOS AIRES","ZONA 6","B0578","BUENOS AIRES","ADOLFO ALSINA","VILLA MAZA","AV 25 DE MAYO","265","B6343ABC","AGENCIA","MAZA","LLOSUK ARIEL","B6343ZAA","B321","71002321","9020201321","MANUAL 0476","(02935) 49-8001","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 2","B0579","BUENOS AIRES","VILLARINO","MEDANOS","AV MITRE","650","B8132BIT","SUCURSAL","MÉDANOS","IRIART ALEJANDRO FABIAN","B8132ZAA","B323","71002323","9023133323","MANUAL 0477","(02927) 432254 FAX: 432844","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 19.00" 
"BUENOS AIRES","ZONA 8","B0580","BUENOS AIRES","TRES ARROYOS","MICAELA CASCALLARES","2 DE ABRIL","300","B7507AAF","AGENCIA","MICAELA CASCALLARES","DI LUCA ANTONIO ENRIQUE","B7507ZAA","B326","71002326","9023127326","MANUAL 0478","(02983) 49-8010","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 6","B0581","BUENOS AIRES","OLAVARRIA","OLAVARRIA","GRAL PAZ","2973","B7400KOY","SUCURSAL","OLAVARRIA","DAMANINS , RUBEN DARIO","B7400ZAA","B352","71002352","9020290352","AUTO/AUTO 2487 - MANUAL/AUTO 0479","(02284) 440935/42-0876","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 8","B0582","BUENOS AIRES","TRES ARROYOS","ORENSE","AV GRAL SAN MARTIN","257","B7503BSC","AGENCIA","ORENSE","YANACONE SERGIO JESUS EMILIO","B7503ZAA","B354","71002354","9023127354","MANUAL 0480","(02982) 420058","LUN A VIE 09.00 A 13.00 / LUNES 16.00 A 17.00 / MARTES 16.00 A 17.00 / JUEVES 16.00 A 17.00" 
"BUENOS AIRES","ZONA 8","B0583","BUENOS AIRES","CORONEL DORREGO","ORIENTE","AV LIBERTADOR GRAL SAN MARTIN","253","B7509AND","SUCURSAL","ORIENTE","QUINTANA NESTOR CEFERINO","B7509ZAA","B355","71002355","9020230355","MANUAL 0481","(02983) 495010","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 2","B0584","BUENOS AIRES","VILLARINO","PEDRO LURO","CALLE 24","141","B8148BFC","SUCURSAL","PEDRO LURO","AZCARATE DANIEL HECTOR","B8148ZAA","B363","71002363","9023133363","MANUAL 0482","(02928) 420361","LUN A VIE 08.00 A 16.00" 
"BUENOS AIRES","ZONA 6","B0585","BUENOS AIRES","SAAVEDRA","PIGUE","DR BERNARDO DE IRIGOYEN","47","B8170CGA","SUCURSAL","PIGUÉ","ITHURRAT FEDERICO ARIEL","B8170ZAA","B369","71002369","9023107369","MANUAL 0483","(02923) 472179","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 2","B0586","BUENOS AIRES","PUAN","PUAN","MORENO","682","B8180AXN","SUCURSAL","PUÁN","VALLEJOS AMILACAR","B8180ZAA","B375","71002375","9020299375","MANUAL 0484","(02923) 498132","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 6","B0587","BUENOS AIRES","CORONEL SUAREZ","PUEBLO SAN JOSE","AV ALEMANES DEL VOLGA","4325","B7541AJL","AGENCIA","PUEBLO SAN JOSE","KEMMERER CLAUIDO GABRIEL","B7541ZAA","B376","71002376","9020232376","MANUAL 0485","(02926) NO POSEE","MAR Y JUE 09.00 A 12.00" 
"BUENOS AIRES","ZONA 2","B0588","BUENOS AIRES","CORONEL ROSALES","PUERTO BELGRANO","AV AL TEMPLO","0","B8111BAG","AGENCIA","PUERTO BELGRANO","VILLANUEVA ARIEL RAUL","B8111ZAA","B377","71002377","9020209377","MANUAL 0486","(02932) 487288","LUN A VIE 08.30 A 14.00" 
"BUENOS AIRES","ZONA 2","B0589","BUENOS AIRES","CORONEL ROSALES","PUNTA ALTA","AVELLANEDA","602","B8109CWJ","SUCURSAL","PUNTA ALTA","ARBELOA GREGORIO RAUL","B8109ZAA","B378","71002378","9020229378","MANUAL/AUTO 0487 - AUTO/AUTO 2716","(02932) 422402 FAX: 435600","LUN A VIE 09.00 A 17.00" 
"BUENOS AIRES","ZONA 6","B0590","BUENOS AIRES","ADOLFO ALSINA","RIVERA","25 DE MAYO","310","B6441ABH","SUCURSAL","RIVERA","PERALTA CARLOS ADALBERTO","B6441ZAA","B397","71002397","9020201397","MANUAL 0488","(02935) 432055","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 6","B0591","BUENOS AIRES","SAAVEDRA","SAAVEDRA","AV CECILIO LOPEZ","300","B8174AKQ","AGENCIA","SAAVEDRA","VALLEJO, EDUARDO GUSTAVO","B8174ZAA","B411","71002411","9023107411","MANUAL 0489","(02923) 49-7107","MAR Y JUE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 6","B0592","BUENOS AIRES","DAIREAUX","SALAZAR","AV DR ADOLFO BARCELO","453","B6471AGA","AGENCIA","SALAZAR","SUAREZ SERGIO MARCELO","B6471ZAA","B413","71002413","9020233413","MANUAL 0490","(02393) 49-2127 FAX: 49-2127","LUN A VIE 09.00 A 13.00" 
"BUENOS AIRES","ZONA 2","B0593","BUENOS AIRES","TORNQUIST","SALDUNGARAY","LA PLATA","324","B8166ARH","AGENCIA","SALDUNGARAY","DAVIS OSCAR ALFREDO","B8166ZAA","B414","71002414","9023125414","MANUAL 0491","(0291) 4916095","LUN A VIE 09.00 A 12.00 / LUN A VIE 16.00 A 17.00" 
"BUENOS AIRES","ZONA 8","B0594","BUENOS AIRES","TRES ARROYOS","SAN FRANCISCO DE BELLOCQ","AV DR ARNALDO GIRADO","567","B7520ACF","AGENCIA","SAN FCO. DE BELLOCQ","YANACONE SERGIO JESUS EMILIO","B7520ZAA","B423","71002423","9023127423","MANUAL 0492","(02982) 497031","MIERCOLES 15.00 A 18.00 / VIERNES 15.00 A 18.00" 
"BUENOS AIRES","ZONA 6","B0595","BUENOS AIRES","ADOLFO ALSINA","SAN MIGUEL ARCANGEL","LOS FUNDADORES","175","B8185AHM","AGENCIA","SAN MIGUEL ARCANGEL","DIETRICH OMAR CESAR","B8185ZAA","B424","71002424","9020201424","MANUAL 0493","(02924) 49-7065","LUN A VIE 08.00 A 12.00" 
"BUENOS AIRES","ZONA 2","B0596","BUENOS AIRES","TORNQUIST","SIERRA DE LA VENTANA","AV ROCA","195","B8168ASB","AGENCIA","SIERRA DE LA VENTANA","ARIAS GUILLERMO JOSE","B8168ZAA","B434","71002434","9023125434","MANUAL 0494","(0291) 4915006","LUN A VIE 08.00 A 12.00 / LUN A VIE 16.00 A 18.00" 
"BUENOS AIRES","ZONA 6","B0597","BUENOS AIRES","OLAVARRIA","SIERRAS BAYAS","ALFONSO AUST","2190","B7403AEN","AGENCIA","SIERRAS BAYAS","BANZI, JULIO LUIS","B7403ZAA","B435","71002435","9020290435","MANUAL 0495","(02284) 49-2139","LUN A VIE 09.00 A 13.00" 
